temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
24.64,26-05-12 13:00,76,wind,10.24,26-05-12 5:00,0,5.15,1020.27,26-05-12 5:00,24.64,rain,12.01,0.58,26-05-12 13:00,13.55,24.64,7,25-05-12 23:00,26-05-12 20:02,13.55,15.06,24.64,26-05-12 3:55,26-05-12 13:00,26-05-12 11:00,Breezy in the afternoon.,27-05-12 5:00,15.06,26-05-12 13:00,27-05-12 5:00,0.17
9.18,06-01-12 23:00,274,partly-cloudy-night,3.39,06-01-12 8:00,0.45,3.93,1023.65,06-01-12 8:00,5.74,rain,12.96,0.78,06-01-12 15:00,5.13,6.13,1,06-01-12 0:00,06-01-12 16:07,8.08,4.4,8.08,06-01-12 8:06,06-01-12 19:00,06-01-12 11:00,Mostly cloudy throughout the day.,06-01-12 19:00,1.64,06-01-12 23:00,06-01-12 21:00,0.41
13.46,20-11-12 12:00,182,partly-cloudy-day,10.63,20-11-12 1:00,0.76,5.74,1008.74,20-11-12 1:00,13.46,rain,10.81,0.9,20-11-12 12:00,7.23,13.46,1,20-11-12 0:00,20-11-12 16:06,9.73,10.88,13.46,20-11-12 7:28,20-11-12 12:00,20-11-12 11:00,Mostly cloudy throughout the day.,21-11-12 8:00,10.88,20-11-12 12:00,21-11-12 8:00,0.24
9.19,02-05-12 23:00,15,partly-cloudy-day,7.14,03-05-12 22:00,0.82,2.7,1012.04,03-05-12 9:00,7.6,rain,9.04,0.9,03-05-12 18:00,5.97,7.73,4,02-05-12 23:00,03-05-12 19:27,7.38,7.99,8.75,03-05-12 4:29,03-05-12 14:00,03-05-12 11:00,Mostly cloudy throughout the day.,04-05-12 5:00,5.92,03-05-12 1:00,04-05-12 6:00,0.4
9.93,19-04-12 15:00,256,partly-cloudy-day,6.34,19-04-12 6:00,0.67,3.78,984.05,19-04-12 5:00,8.05,rain,10.7,0.91,19-04-12 15:00,2.92,8.05,4,18-04-12 23:00,19-04-12 19:04,5.34,6.47,9.93,19-04-12 4:56,19-04-12 15:00,19-04-12 12:00,Mostly cloudy throughout the day.,20-04-12 5:00,3.41,19-04-12 15:00,20-04-12 4:00,0.94
9.71,05-05-12 17:00,39,partly-cloudy-day,2.9,05-05-12 6:00,0.63,4.28,1009.49,05-05-12 5:00,7.42,rain,13.15,0.73,05-05-12 17:00,3.19,7.42,4,04-05-12 23:00,05-05-12 19:31,5.72,6.21,9.71,05-05-12 4:25,05-05-12 17:00,05-05-12 11:00,Mostly cloudy throughout the day.,06-05-12 5:00,2.99,05-05-12 17:00,06-05-12 5:00,0.47
11.62,14-04-12 15:00,38,partly-cloudy-day,3.07,14-04-12 6:00,0.47,3.41,1007.83,14-04-12 22:00,11.62,rain,10.62,0.72,14-04-12 15:00,-0.3,11.62,4,13-04-12 23:00,14-04-12 18:56,3.3,5.67,11.62,14-04-12 5:07,14-04-12 15:00,14-04-12 11:00,Partly cloudy throughout the day.,15-04-12 5:00,3.66,14-04-12 15:00,15-04-12 5:00,0.78
11.46,01-11-12 0:00,225,partly-cloudy-day,5.06,01-11-12 22:00,0.44,4.07,979.63,01-11-12 22:00,6.6,rain,12.54,0.85,01-11-12 12:00,0.85,11.46,1,01-11-12 0:00,01-11-12 16:34,4.2,4.2,9.42,01-11-12 6:55,01-11-12 12:00,01-11-12 9:00,Partly cloudy until evening.,01-11-12 22:00,0.85,01-11-12 0:00,01-11-12 22:00,0.58
24.14,25-05-12 13:00,69,wind,12.14,25-05-12 4:00,0.09,4.88,1023.35,25-05-12 4:00,24.14,rain,9.83,0.64,25-05-12 13:00,15.06,24.14,7,24-05-12 23:00,25-05-12 20:01,15.06,15.81,24.14,25-05-12 3:56,25-05-12 13:00,25-05-12 12:00,"Partly cloudy until afternoon and breezy starting in the afternoon, continuing until evening.",26-05-12 5:00,15.81,25-05-12 13:00,26-05-12 5:00,0.14
1.81,05-02-12 15:00,168,fog,0.28,05-02-12 0:00,0.85,0.93,1027.42,05-02-12 0:00,1.81,rain,4.18,0.96,05-02-12 15:00,1.39,1.81,1,05-02-12 0:00,05-02-12 16:56,1.39,-0.12,1.81,05-02-12 7:34,05-02-12 15:00,05-02-12 10:00,Foggy overnight.,06-02-12 2:00,-4.68,05-02-12 15:00,06-02-12 2:00,0.42
10.81,09-04-12 13:00,222,wind,7.97,09-04-12 6:00,0.72,5.9,997.57,09-04-12 6:00,10.81,rain,11.15,0.89,09-04-12 13:00,2.8,10.81,3,08-04-12 23:00,09-04-12 18:47,5.94,8.31,10.81,09-04-12 5:18,09-04-12 13:00,09-04-12 11:00,Mostly cloudy throughout the day and breezy starting in the evening.,10-04-12 6:00,5.58,09-04-12 13:00,10-04-12 6:00,0.6
23.97,14-08-12 14:00,175,partly-cloudy-day,15.33,14-08-12 7:00,0.44,2.31,1011.08,14-08-12 7:00,23.97,rain,11.8,0.75,14-08-12 14:00,18.01,23.97,5,13-08-12 23:00,14-08-12 19:26,17.87,17.62,23.97,14-08-12 4:46,14-08-12 14:00,14-08-12 12:00,Partly cloudy throughout the day.,15-08-12 3:00,17.81,14-08-12 14:00,15-08-12 2:00,0.89
11.19,11-01-12 12:00,248,partly-cloudy-night,6.53,11-01-12 8:00,0.53,3.98,1032.94,11-01-12 8:00,11.19,rain,13.05,0.84,11-01-12 12:00,4.18,11.19,1,11-01-12 0:00,11-01-12 16:14,7.48,7.1,11.19,11-01-12 8:03,11-01-12 12:00,11-01-12 10:00,Partly cloudy throughout the day.,12-01-12 2:00,4.79,11-01-12 12:00,12-01-12 5:00,0.57
27.23,17-08-12 16:00,175,partly-cloudy-day,14.11,17-08-12 2:00,0.45,3.71,1013.84,17-08-12 2:00,27.23,rain,13.08,0.63,17-08-12 16:00,20.54,27.23,4,16-08-12 23:00,17-08-12 19:20,20.54,17.92,27.23,17-08-12 4:51,17-08-12 16:00,17-08-12 11:00,Partly cloudy until evening.,18-08-12 6:00,17.92,17-08-12 16:00,18-08-12 6:00,0.98
18.75,11-07-12 14:00,252,partly-cloudy-day,10.82,11-07-12 1:00,0.48,4.03,1010.87,11-07-12 1:00,18.75,rain,13,0.79,11-07-12 14:00,10.04,18.75,6,10-07-12 23:00,11-07-12 20:16,10.04,12.07,18.75,11-07-12 3:57,11-07-12 14:00,11-07-12 12:00,Partly cloudy throughout the day.,12-07-12 5:00,12.07,11-07-12 14:00,12-07-12 5:00,0.76
14.43,24-02-12 14:00,258,partly-cloudy-day,8.44,24-02-12 7:00,0.6,4.35,1027.25,24-02-12 7:00,14.43,rain,12.21,0.83,24-02-12 14:00,6.29,14.43,1,24-02-12 0:00,24-02-12 17:31,7.72,9.55,14.43,24-02-12 6:59,24-02-12 14:00,24-02-12 9:00,Mostly cloudy throughout the day.,25-02-12 5:00,7.01,24-02-12 14:00,25-02-12 8:00,0.09
1.79,09-02-12 14:00,50,fog,-2.67,09-02-12 9:00,0.75,0.84,1039.26,09-02-12 6:00,1.79,snow,9.75,0.81,09-02-12 14:00,-3.09,1.79,1,09-02-12 0:00,09-02-12 17:04,-0.75,-0.96,1.79,09-02-12 7:27,09-02-12 14:00,09-02-12 10:00,Foggy starting in the evening.,10-02-12 4:00,-3.7,09-02-12 14:00,10-02-12 0:00,0.56
22.5,28-08-12 14:00,224,partly-cloudy-day,13.49,28-08-12 6:00,0.39,4.17,1012.79,28-08-12 6:00,22.5,rain,12.63,0.75,28-08-12 14:00,14.74,22.5,4,27-08-12 23:00,28-08-12 18:57,14.74,14.97,22.5,28-08-12 5:08,28-08-12 14:00,28-08-12 12:00,Partly cloudy until evening.,29-08-12 2:00,14.97,28-08-12 14:00,29-08-12 2:00,0.39
9.67,06-11-12 14:00,257,partly-cloudy-night,3.89,06-11-12 6:00,0.33,3.58,1020.29,06-11-12 6:00,7.17,rain,10.41,0.87,06-11-12 14:00,2.35,7.17,1,06-11-12 0:00,06-11-12 16:26,4.97,0.92,9.67,06-11-12 7:04,06-11-12 14:00,06-11-12 9:00,Partly cloudy throughout the day.,07-11-12 7:00,-1.72,06-11-12 14:00,07-11-12 7:00,0.74
12.45,21-04-12 15:00,261,partly-cloudy-day,3.41,21-04-12 5:00,0.35,3.63,997,21-04-12 5:00,12.45,rain,12.76,0.73,21-04-12 15:00,2.21,12.45,4,20-04-12 23:00,21-04-12 19:08,4.76,3.78,12.45,21-04-12 4:52,21-04-12 15:00,21-04-12 11:00,Partly cloudy throughout the day.,22-04-12 5:00,1.57,21-04-12 15:00,22-04-12 5:00,0.01
18.18,26-03-12 14:00,77,partly-cloudy-day,4.3,26-03-12 5:00,0.15,2.85,1036.22,26-03-12 5:00,18.18,rain,8.16,0.71,26-03-12 14:00,4.77,18.18,3,25-03-12 23:00,26-03-12 18:24,5.32,3.84,18.18,26-03-12 5:49,26-03-12 14:00,26-03-12 11:00,Partly cloudy in the afternoon.,27-03-12 5:00,2.4,26-03-12 14:00,27-03-12 6:00,0.12
16.79,15-03-12 15:00,205,fog,5.72,15-03-12 5:00,0.32,1.41,1024.51,15-03-12 5:00,16.79,rain,3.2,0.82,15-03-12 15:00,6.07,16.79,3,15-03-12 0:00,15-03-12 18:06,8.5,2.82,16.79,15-03-12 6:15,15-03-12 15:00,15-03-12 12:00,Foggy in the morning.,16-03-12 6:00,1.59,15-03-12 15:00,16-03-12 8:00,0.76
24.34,03-09-12 15:00,291,partly-cloudy-day,13.16,03-09-12 7:00,0.5,1.15,1025.68,03-09-12 7:00,24.34,rain,10.48,0.72,03-09-12 15:00,13.71,24.34,3,02-09-12 23:00,03-09-12 18:44,13.71,15.69,24.34,03-09-12 5:18,03-09-12 15:00,03-09-12 11:00,Partly cloudy until evening.,04-09-12 5:00,15.69,03-09-12 15:00,04-09-12 5:00,0.6
18.12,23-06-12 13:00,231,partly-cloudy-day,9.17,23-06-12 4:00,0.33,5.55,1019.39,23-06-12 4:00,18.12,rain,13.23,0.71,23-06-12 13:00,11.65,18.12,6,22-06-12 23:00,23-06-12 20:23,11.65,11.01,18.12,23-06-12 3:44,23-06-12 13:00,23-06-12 11:00,Partly cloudy throughout the day.,24-06-12 2:00,11.01,23-06-12 13:00,24-06-12 2:00,0.12
16.44,02-10-12 13:00,211,partly-cloudy-day,10.9,02-10-12 3:00,0.39,5.09,1010.12,02-10-12 3:00,16.44,rain,12.55,0.85,02-10-12 13:00,11.06,16.44,2,01-10-12 23:00,02-10-12 17:37,11.06,10.87,16.44,02-10-12 6:04,02-10-12 13:00,02-10-12 11:00,Partly cloudy throughout the day.,03-10-12 6:00,10.87,02-10-12 13:00,03-10-12 6:00,0.58
21.77,03-08-12 14:00,205,partly-cloudy-day,12.09,03-08-12 5:00,0.33,4.37,1012.49,03-08-12 5:00,21.77,rain,12.63,0.73,03-08-12 14:00,14.36,21.77,5,02-08-12 23:00,03-08-12 19:46,14.36,13.09,21.77,03-08-12 4:29,03-08-12 14:00,03-08-12 12:00,Partly cloudy throughout the day.,04-08-12 2:00,13.09,03-08-12 14:00,04-08-12 2:00,0.55
4.5,29-01-12 14:00,45,fog,1.43,29-01-12 8:00,0.77,1.62,1030.78,29-01-12 19:00,2.68,rain,6.73,0.89,29-01-12 16:00,-0.24,2.68,1,29-01-12 0:00,29-01-12 16:43,1.24,1.87,4.5,29-01-12 7:45,29-01-12 14:00,29-01-12 11:00,Foggy in the morning.,30-01-12 5:00,-0.24,29-01-12 16:00,29-01-12 19:00,0.2
10.94,16-04-12 15:00,274,partly-cloudy-day,-1.87,16-04-12 6:00,0.37,0.59,1024.8,16-04-12 6:00,10.94,rain,12.78,0.59,16-04-12 15:00,1.82,10.94,4,15-04-12 23:00,16-04-12 18:59,5.16,1.96,10.94,16-04-12 5:02,16-04-12 15:00,16-04-12 12:00,Partly cloudy throughout the day.,17-04-12 1:00,-0.22,16-04-12 15:00,17-04-12 1:00,0.85
27.78,09-09-12 13:00,202,partly-cloudy-day,10.83,09-09-12 5:00,0.22,2.97,1011.85,09-09-12 5:00,27.78,rain,12.2,0.67,09-09-12 13:00,16.93,27.78,3,08-09-12 23:00,09-09-12 18:30,16.93,11.32,27.78,09-09-12 5:27,09-09-12 13:00,09-09-12 10:00,Partly cloudy starting in the afternoon.,10-09-12 6:00,11.32,09-09-12 13:00,10-09-12 6:00,0.78
2.13,31-01-12 0:00,45,fog,-1.22,31-01-12 7:00,0.55,2.36,1026.13,31-01-12 20:00,1.13,rain,5.62,0.84,31-01-12 10:00,-4.98,1.13,1,31-01-12 0:00,31-01-12 16:47,-0.51,-0.54,2.12,31-01-12 7:42,31-01-12 16:00,31-01-12 11:00,Foggy in the morning.,01-02-12 8:00,-2.95,31-01-12 10:00,01-02-12 8:00,0.26
6.33,07-12-12 14:00,299,partly-cloudy-night,1.59,07-12-12 9:00,0.56,5.63,1001.72,07-12-12 9:00,2.12,rain,12.84,0.8,07-12-12 15:00,1.16,2.12,1,07-12-12 0:00,07-12-12 15:53,3.9,2.97,6.33,07-12-12 7:53,07-12-12 14:00,07-12-12 11:00,Mostly cloudy throughout the day.,08-12-12 8:00,-2.07,07-12-12 15:00,07-12-12 19:00,0.78
9.82,16-12-12 13:00,207,partly-cloudy-day,5.42,16-12-12 3:00,0.39,3.07,999.72,16-12-12 3:00,7.78,rain,12.86,0.89,16-12-12 13:00,3.08,7.78,1,16-12-12 0:00,16-12-12 15:53,5.62,5.32,9.82,16-12-12 8:02,16-12-12 13:00,16-12-12 11:00,Partly cloudy throughout the day.,17-12-12 5:00,3.01,16-12-12 13:00,17-12-12 8:00,0.12
22.86,22-07-12 14:00,205,partly-cloudy-day,10.53,22-07-12 4:00,0.22,3,1026.73,22-07-12 4:00,22.86,rain,12.6,0.66,22-07-12 14:00,12.47,22.86,6,21-07-12 23:00,22-07-12 20:04,12.47,12.24,22.86,22-07-12 4:11,22-07-12 14:00,22-07-12 12:00,Partly cloudy in the morning.,23-07-12 4:00,12.24,22-07-12 14:00,23-07-12 4:00,0.11
14.06,17-05-12 15:00,131,partly-cloudy-day,4.54,17-05-12 5:00,0.42,2.52,1017.46,17-05-12 5:00,14.06,rain,12.76,0.66,17-05-12 15:00,7.09,14.06,5,16-05-12 23:00,17-05-12 19:50,9.11,7.11,14.06,17-05-12 4:06,17-05-12 15:00,17-05-12 11:00,Partly cloudy throughout the day.,18-05-12 4:00,6.22,17-05-12 15:00,18-05-12 4:00,0.89
11.09,31-03-12 13:00,15,partly-cloudy-day,3.71,31-03-12 22:00,0.61,3.31,1019.84,31-03-12 21:00,11.09,rain,11.22,0.71,31-03-12 13:00,1.12,11.09,3,30-03-12 23:00,31-03-12 18:32,2.43,6.58,11.09,31-03-12 5:38,31-03-12 13:00,31-03-12 12:00,Mostly cloudy throughout the day.,01-04-12 6:00,4.29,31-03-12 13:00,01-04-12 6:00,0.27
17.07,28-09-12 13:00,227,partly-cloudy-day,9.78,28-09-12 4:00,0.39,4.08,1012.91,28-09-12 3:00,17.07,rain,12.84,0.85,28-09-12 13:00,6.9,17.07,2,27-09-12 23:00,28-09-12 17:46,8.74,9.03,17.07,28-09-12 5:57,28-09-12 13:00,28-09-12 11:00,Partly cloudy until evening.,29-09-12 6:00,7.44,28-09-12 13:00,29-09-12 5:00,0.45
13.27,19-03-12 16:00,267,partly-cloudy-day,1.41,19-03-12 6:00,0.17,2.68,1032.01,19-03-12 7:00,13.27,rain,11.46,0.68,19-03-12 16:00,1.97,13.27,3,19-03-12 0:00,19-03-12 18:12,4.33,1.69,13.27,19-03-12 6:05,19-03-12 16:00,19-03-12 12:00,Partly cloudy throughout the day.,20-03-12 4:00,-0.32,19-03-12 16:00,20-03-12 4:00,0.9
12.32,14-10-12 14:00,300,partly-cloudy-day,4.1,14-10-12 7:00,0.2,2.36,1002.5,14-10-12 6:00,12.32,rain,11.86,0.8,14-10-12 14:00,2.83,12.32,2,13-10-12 23:00,14-10-12 17:10,4.09,2.81,12.32,14-10-12 6:24,14-10-12 14:00,14-10-12 12:00,"Partly cloudy starting in the afternoon, continuing until evening.",15-10-12 3:00,1.64,14-10-12 14:00,15-10-12 4:00,0.96
13.89,04-06-12 16:00,20,partly-cloudy-day,6.87,04-06-12 5:00,0.56,3.37,1013.69,04-06-12 5:00,13.89,rain,10.86,0.79,04-06-12 16:00,7.54,13.89,6,03-06-12 23:00,04-06-12 20:12,7.54,7.64,13.89,04-06-12 3:47,04-06-12 16:00,04-06-12 12:00,Partly cloudy until evening.,05-06-12 1:00,4.48,04-06-12 16:00,05-06-12 1:00,0.5
14.66,13-11-12 13:00,203,partly-cloudy-night,10.34,13-11-12 7:00,0.54,3.23,1026.29,13-11-12 7:00,14.66,rain,11.49,0.88,13-11-12 13:00,10.47,14.66,1,13-11-12 0:00,13-11-12 16:15,10.47,10.06,14.66,13-11-12 7:17,13-11-12 13:00,13-11-12 10:00,Mostly cloudy throughout the day.,14-11-12 8:00,10.06,13-11-12 13:00,14-11-12 8:00,0.98
10.01,18-04-12 13:00,174,wind,5.74,17-04-12 23:00,0.6,5.1,982.22,18-04-12 6:00,10.01,rain,11.86,0.87,18-04-12 13:00,3.41,10.01,3,17-04-12 23:00,18-04-12 19:03,6.47,6.27,10.01,18-04-12 4:58,18-04-12 13:00,18-04-12 11:00,Mostly cloudy throughout the day and breezy until afternoon.,19-04-12 6:00,2.76,18-04-12 13:00,19-04-12 5:00,0.91
17.15,30-04-12 16:00,110,partly-cloudy-day,7.05,30-04-12 5:00,0.32,4.69,1012.09,30-04-12 5:00,17.15,rain,13.13,0.68,30-04-12 16:00,11.28,17.15,5,29-04-12 23:00,30-04-12 19:23,11.28,8.68,17.15,30-04-12 4:34,30-04-12 16:00,30-04-12 11:00,Partly cloudy throughout the day.,01-05-12 6:00,6.21,30-04-12 16:00,01-05-12 6:00,0.29
9.45,03-11-12 12:00,226,partly-cloudy-day,2.79,03-11-12 3:00,0.25,3.16,996.52,03-11-12 4:00,6.47,rain,12.71,0.79,03-11-12 14:00,1.33,6.47,1,03-11-12 0:00,03-11-12 16:31,2.96,3.22,9.45,03-11-12 6:59,03-11-12 12:00,03-11-12 9:00,Partly cloudy until evening.,04-11-12 2:00,1.56,03-11-12 14:00,04-11-12 2:00,0.64
10.03,27-04-12 23:00,37,wind,7.3,28-04-12 22:00,0.74,4.9,1014.81,28-04-12 21:00,6.99,rain,9.06,0.92,28-04-12 11:00,1.49,10.03,4,27-04-12 23:00,28-04-12 19:19,5.99,6.46,9.59,28-04-12 4:38,28-04-12 11:00,28-04-12 12:00,Mostly cloudy throughout the day and breezy starting in the evening.,29-04-12 0:00,2.18,27-04-12 23:00,29-04-12 0:00,0.22
20.21,10-09-12 14:00,216,partly-cloudy-day,14.19,10-09-12 6:00,0.59,5.69,1010.15,10-09-12 6:00,20.21,rain,12.65,0.78,10-09-12 14:00,14.77,20.21,3,09-09-12 23:00,10-09-12 18:28,14.77,16.93,20.21,10-09-12 5:29,10-09-12 14:00,10-09-12 12:00,Partly cloudy throughout the day.,11-09-12 7:00,16.93,10-09-12 14:00,11-09-12 7:00,0.81
3.36,01-02-12 14:00,53,partly-cloudy-day,-4.69,01-02-12 23:00,0.36,5.45,1032.32,01-02-12 23:00,-1.86,snow,11.41,0.67,01-02-12 14:00,-6.49,-1.86,1,01-02-12 0:00,01-02-12 16:49,-1.66,-0.92,3.36,01-02-12 7:41,01-02-12 14:00,01-02-12 10:00,Partly cloudy until evening.,02-02-12 7:00,-5.98,01-02-12 14:00,02-02-12 6:00,0.29
17.88,01-07-12 17:00,234,partly-cloudy-day,9.31,01-07-12 5:00,0.31,5.06,1014.12,01-07-12 5:00,17.88,rain,13.2,0.7,01-07-12 17:00,12.47,17.88,6,30-06-12 23:00,01-07-12 20:22,12.47,11.01,17.88,01-07-12 3:48,01-07-12 17:00,01-07-12 11:00,Partly cloudy throughout the day.,02-07-12 4:00,11.01,01-07-12 17:00,02-07-12 4:00,0.42
11.15,27-02-12 18:00,247,partly-cloudy-day,6.44,27-02-12 2:00,0.67,3.68,1024.91,27-02-12 3:00,11.15,rain,11.09,0.85,27-02-12 18:00,8.12,11.15,1,27-02-12 0:00,27-02-12 17:36,9.73,6.27,11.15,27-02-12 6:52,27-02-12 18:00,27-02-12 9:00,Mostly cloudy throughout the day.,28-02-12 4:00,3.69,27-02-12 18:00,28-02-12 4:00,0.18
9.62,08-01-12 15:00,275,partly-cloudy-day,4.46,08-01-12 1:00,0.73,3.56,1026.57,08-01-12 5:00,8.09,rain,13.13,0.75,08-01-12 17:00,5.51,8.09,1,08-01-12 0:00,08-01-12 16:10,7.74,8.12,9.62,08-01-12 8:05,08-01-12 15:00,08-01-12 12:00,Mostly cloudy until evening.,09-01-12 0:00,5.52,08-01-12 17:00,09-01-12 0:00,0.47
9.32,04-03-12 12:00,270,wind,4.87,04-03-12 16:00,0.65,2.19,1016.56,04-03-12 16:00,7.01,rain,10.36,0.9,04-03-12 12:00,-1.21,7.01,1,04-03-12 0:00,04-03-12 17:47,4.04,3.92,9.32,04-03-12 6:39,04-03-12 12:00,04-03-12 9:00,Mostly cloudy throughout the day and breezy overnight.,05-03-12 3:00,-0.88,04-03-12 12:00,05-03-12 4:00,0.36
14.48,20-03-12 16:00,259,partly-cloudy-day,4.41,20-03-12 4:00,0.34,2.42,1034.75,20-03-12 4:00,14.48,rain,13.05,0.72,20-03-12 16:00,8.48,14.48,2,20-03-12 0:00,20-03-12 18:14,8.79,4.33,14.48,20-03-12 6:03,20-03-12 16:00,20-03-12 10:00,Partly cloudy throughout the day.,21-03-12 7:00,1.97,20-03-12 16:00,21-03-12 4:00,0.94
18.67,12-07-12 14:00,231,partly-cloudy-day,10.29,12-07-12 5:00,0.5,3.27,1012.07,12-07-12 5:00,18.67,rain,12.34,0.8,12-07-12 14:00,13.15,18.67,6,11-07-12 23:00,12-07-12 20:15,13.15,10.04,18.67,12-07-12 3:58,12-07-12 14:00,12-07-12 12:00,Partly cloudy throughout the day.,12-07-12 18:00,10.04,12-07-12 14:00,12-07-12 18:00,0.79
18.08,14-06-12 12:00,105,partly-cloudy-day,8.21,14-06-12 3:00,0.35,4.6,1016.24,14-06-12 3:00,18.08,rain,12.6,0.71,14-06-12 12:00,12.91,18.08,6,13-06-12 23:00,14-06-12 20:20,12.91,8.7,18.08,14-06-12 3:44,14-06-12 12:00,14-06-12 11:00,Partly cloudy throughout the day.,15-06-12 3:00,7.79,14-06-12 12:00,15-06-12 3:00,0.84
19.69,30-07-12 14:00,246,partly-cloudy-day,7.83,30-07-12 4:00,0.31,4.22,1015.19,30-07-12 4:00,19.69,rain,12.92,0.65,30-07-12 14:00,11.52,19.69,5,29-07-12 23:00,30-07-12 19:53,11.52,9.86,19.69,30-07-12 4:22,30-07-12 14:00,30-07-12 11:00,Partly cloudy throughout the day.,31-07-12 5:00,8.53,30-07-12 14:00,31-07-12 5:00,0.41
9.69,21-12-12 14:00,240,partly-cloudy-day,6.22,21-12-12 23:00,0.44,3.21,1009.54,21-12-12 21:00,7.58,rain,12.15,0.91,21-12-12 14:00,4.44,7.58,1,21-12-12 0:00,21-12-12 15:54,6.04,6.3,9.69,21-12-12 8:05,21-12-12 14:00,21-12-12 11:00,Partly cloudy throughout the day.,22-12-12 0:00,4.44,21-12-12 14:00,22-12-12 0:00,0.29
10.92,30-10-12 13:00,259,partly-cloudy-day,5,30-10-12 7:00,0.45,2.37,1004.48,30-10-12 8:00,10.92,rain,11.25,0.84,30-10-12 13:00,4.43,10.92,1,30-10-12 0:00,30-10-12 16:38,6.45,5.57,10.92,30-10-12 6:52,30-10-12 13:00,30-10-12 9:00,Partly cloudy throughout the day.,31-10-12 2:00,3.44,30-10-12 13:00,31-10-12 2:00,0.52
14.29,03-03-12 15:00,206,fog,6.42,03-03-12 0:00,0.55,3.5,1018.94,03-03-12 23:00,14.29,rain,7.44,0.82,03-03-12 15:00,5.29,14.29,2,03-03-12 0:00,03-03-12 17:45,6.92,7.06,14.29,03-03-12 6:41,03-03-12 15:00,03-03-12 12:00,Foggy in the morning.,04-03-12 1:00,5.29,03-03-12 15:00,04-03-12 8:00,0.33
18.26,27-03-12 14:00,76,partly-cloudy-day,1.49,27-03-12 5:00,0.14,2.09,1036.33,27-03-12 6:00,18.26,rain,11.64,0.53,27-03-12 14:00,4.88,18.26,3,26-03-12 23:00,27-03-12 18:26,4.88,5.32,18.26,27-03-12 5:47,27-03-12 14:00,27-03-12 11:00,Partly cloudy until evening.,28-03-12 5:00,4.77,27-03-12 14:00,28-03-12 5:00,0.15
21.29,02-08-12 15:00,217,partly-cloudy-day,13.13,02-08-12 5:00,0.45,4.71,1010.31,02-08-12 5:00,21.29,rain,12.63,0.74,02-08-12 15:00,13.09,21.29,4,01-08-12 23:00,02-08-12 19:48,13.09,15.61,21.29,02-08-12 4:27,02-08-12 15:00,02-08-12 11:00,Partly cloudy throughout the day.,03-08-12 5:00,15.61,02-08-12 15:00,03-08-12 5:00,0.52
11.46,05-01-12 5:00,283,wind,4.28,05-01-12 23:00,0.47,9.49,1004.74,05-01-12 21:00,11.04,rain,12.92,0.7,05-01-12 8:00,1.64,11.46,1,05-01-12 0:00,05-01-12 16:06,4.4,7.34,11.04,05-01-12 8:06,05-01-12 8:00,05-01-12 11:00,Breezy until afternoon and partly cloudy throughout the day.,06-01-12 8:00,3.67,05-01-12 5:00,06-01-12 8:00,0.38
13.89,26-04-12 14:00,208,wind,6.93,26-04-12 6:00,0.56,7.61,993.73,26-04-12 3:00,13.89,rain,12.5,0.77,26-04-12 14:00,6.84,13.89,4,25-04-12 23:00,26-04-12 19:16,9.28,9.23,13.89,26-04-12 4:42,26-04-12 14:00,26-04-12 11:00,Breezy and partly cloudy throughout the day.,27-04-12 5:00,5.94,26-04-12 14:00,27-04-12 5:00,0.16
18.65,07-07-12 15:00,150,partly-cloudy-day,12.54,07-07-12 2:00,0.54,3.33,1007.26,07-07-12 2:00,18.65,rain,11.28,0.81,07-07-12 15:00,14.28,18.65,6,06-07-12 23:00,07-07-12 20:19,14.28,13.42,18.65,07-07-12 3:53,07-07-12 15:00,07-07-12 12:00,Partly cloudy throughout the day.,08-07-12 4:00,13.42,07-07-12 15:00,08-07-12 3:00,0.63
11.53,13-10-12 14:00,252,partly-cloudy-day,6.15,13-10-12 22:00,0.29,2.18,1004.92,13-10-12 22:00,11.53,rain,12.94,0.84,13-10-12 14:00,1.64,11.53,2,12-10-12 23:00,13-10-12 17:12,2.81,6.41,11.53,13-10-12 6:22,13-10-12 14:00,13-10-12 12:00,Partly cloudy until evening.,14-10-12 7:00,4.01,13-10-12 14:00,14-10-12 6:00,0.92
14.89,06-10-12 15:00,6,partly-cloudy-day,7.3,06-10-12 7:00,0.4,1.75,1012.51,06-10-12 4:00,14.89,rain,11.06,0.83,06-10-12 15:00,5.17,14.89,2,05-10-12 23:00,06-10-12 17:28,5.27,7.61,14.89,06-10-12 6:11,06-10-12 15:00,06-10-12 11:00,Partly cloudy until afternoon.,07-10-12 6:00,5.86,06-10-12 15:00,07-10-12 3:00,0.69
1.58,13-12-12 14:00,78,fog,-1.81,13-12-12 7:00,0.6,2.09,1005.66,13-12-12 7:00,-1.1,snow,6.78,0.87,13-12-12 14:00,-2.88,-1.1,1,13-12-12 0:00,13-12-12 15:52,0.82,-1.35,1.58,13-12-12 7:59,13-12-12 14:00,13-12-12 11:00,Foggy overnight.,13-12-12 20:00,-3.72,13-12-12 14:00,13-12-12 22:00,0.01
